['Point(130.6895799 33.3492657)']	23
['Point(130.4461332 33.0301519)']	23
['Point(138.9580767 35.0121162)']	23
['Point(130.5247161 33.6259658)']	22
['Point(130.7141951 32.7262946)']	22
['Point(140.4494813 37.7669513)']	22
['Point(140.9984815 42.3223606)']	22
['Point(133.3294451 34.5548708)']	22
['Point(139.863122 36.48792)']	22
['Point(133.7708994 34.4767912)']	21
['Point(139.0960211 36.4047323)']	21
['Point(135.5608747 34.7363332)']	21
['Point(135.5517687 34.5796757)']	21
['Point(139.4158599 36.0311435)']	21
['Point(136.8585363 34.7873666)']	21
['Point(136.6331651 34.96528190000001)']	21
['Point(140.0900293 35.5199404)']	21
['Point(129.691157 33.7505959)']	21
['Point(129.289686 34.2102138)']	21
['Point(142.3645743 43.7702998)']	21
['Point(134.3903396 34.7549367)']	21
['Point(141.6892571 42.6698527)']	20
['Point(135.1208072 34.6474071)']	20
['Point(139.3398327 35.6449805)']	20
['Point(129.9041873 33.2769087)']	20
['Point(130.8139589 33.3638379)']	20
['Point(136.938086 34.8946169)']	20
['Point(135.4805698 34.7279232)']	20
['Point(134.7973076 34.771899)']	20
['Point(134.295262 34.7863947)']	19
['Point(135.4235418 34.7126408)']	19
['Point(140.0977715 35.69410380000001)']	19
['Point(130.1934363 32.4585255)']	19
['Point(130.3992939 32.2152235)']	19
['Point(139.3210684 35.66185249999999)']	19
['Point(137.030104 35.4535332)']	19
['Point(137.3054004 36.7490583)']	19
['Point(130.4671466 33.2544504)']	18
['Point(134.9715895 34.6485439)']	18
['Point(131.5510242 33.1890619)']	18
['Point(134.8224735 34.8271403)']	18
['Point(130.7140311 32.8044066)']	18
['Point(131.0796778 31.76077)']	17
['Point(139.7962265 35.8959041)']	17
['Point(129.2857639 34.2426737)']	17
['Point(130.3748333 32.7890493)']	17
['Point(139.5990181 35.7377286)']	17
['Point(129.8501958 33.0730338)']	17
['Point(133.8528222 34.5880389)']	17
['Point(139.3576209 35.4452165)']	17
['Point(140.4262903 36.3927472)']	17
['Point(135.3997423 35.4725387)']	16
['Point(133.7570366 34.5800143)']	16
['Point(124.1871751 24.3404034)']	16
['Point(133.2804705 33.9321902)']	16
['Point(130.416551 33.157386)']	16
['Point(132.5769764 34.2548538)']	16
['Point(140.0533454 35.3229581)']	16
['Point(141.3331053 43.0820313)']	16
['Point(137.415512 34.7637775)']	16
['Point(139.6589513 35.568787)']	16
['Point(139.6459029 35.8616328)']	15
['Point(134.6414821 33.9635046)']	15
['Point(130.8073796 33.9015062)']	15
['Point(135.4321541 34.6312772)']	15
['Point(139.330271 37.95293119999999)']	15
['Point(136.8149927 35.0744635)']	15
['Point(137.0454931 35.4335822)']	15
['Point(136.0372508 34.1583727)']	15
['Point(129.9602671 32.91351240000001)']	15
['Point(130.540609 33.8046154)']	15
['Point(133.4120217 34.5119416)']	15
['Point(140.0822435 39.7615051)']	14
['Point(130.8293822 33.8952617)']	14
['Point(134.8433809 34.727075)']	14
['Point(133.0128471 35.475041)']	14
['Point(139.5197372 35.8033447)']	14
['Point(140.1310505 35.5726557)']	14
['Point(139.9602831 36.1842223)']	14
['Point(135.6321609 34.7374635)']	14
['Point(140.6229747 35.9644771)']	14
['Point(139.6738304 35.9070624)']	14
['Point(141.6430061 42.8395695)']	14
['Point(130.6949011 33.6133649)']	13
['Point(136.1929755 34.079752)']	13
['Point(141.7627117 40.1916885)']	13
['Point(135.4462755 35.1146087)']	13
['Point(139.6861921 35.8331499)']	13
['Point(138.1213004 36.5413588)']	13
['Point(130.5555506 33.396427)']	13
['Point(130.5076516 33.32085)']	13
['Point(140.0669084 35.6340173)']	13
['Point(130.3080848 33.2568013)']	13
['Point(139.0687318 35.0956064)']	13
['Point(140.1304672 39.6795727)']	13
['Point(136.9765267 35.2033163)']	12
['Point(136.8905668 35.0122987)']	12
['Point(131.061519 31.719543)']	12
['Point(140.4396435 40.5942053)']	12
['Point(140.0502546 35.4787704)']	12
['Point(133.8231236 34.6463042)']	12
['Point(141.2269035 45.1530013)']	12
['Point(139.6681689 36.0701176)']	12
['Point(130.8841776 32.8778981)']	12
['Point(137.5054376 36.9363581)']	12
['Point(130.9882162 34.003159)']	12
['Point(137.0791565 34.9691614)']	12
['Point(135.6280019 34.7662331)']	12
['Point(131.7190302 33.2480139)']	12
['Point(135.2254559 34.8900447)']	12
['Point(138.4712296 35.0492781)']	11
['Point(141.6559533 42.8240893)']	11
['Point(135.8303094 34.5948116)']	11
['Point(133.1917875 33.9177615)']	11
['Point(137.0194935 36.7590496)']	11
['Point(130.6956394 32.9038019)']	11
['Point(135.2734005 34.3659929)']	11
['Point(138.3958256 37.9887519)']	11
['Point(132.4717804 34.4546433)']	11
['Point(139.740135 35.6381278)']	11
['Point(139.378643 35.8322468)']	11
['Point(130.7033798 32.8165263)']	11
['Point(139.7555691 35.7331806)']	11
['Point(135.5973071 34.6680742)']	11
['Point(139.9920425 36.0342626)']	10
['Point(136.1440042 36.1903645)']	10
['Point(134.0620291 34.3458351)']	10
['Point(140.6002988 35.8466005)']	10
['Point(132.1015946 33.9638317)']	10
['Point(135.4010579 34.7842699)']	10
['Point(130.2020495 31.7590927)']	10
['Point(132.9441308 33.3907069)']	10
['Point(125.2876685 24.8032189)']	10
['Point(136.5528094 34.87787540000001)']	10
['Point(131.5627639 34.0517195)']	10
['Point(139.7266446 35.9148962)']	10
['Point(140.1153436 35.5103903)']	10
['Point(134.5430334 34.1183872)']	10
['Point(131.9528553 33.9627921)']	10
['Point(129.7311166 33.1592435)']	10
['Point(130.5175494 31.5211345)']	10
['Point(140.0495324 35.9110671)']	10
['Point(141.0219079 43.1816823)']	10
['Point(139.9765615 36.3096848)']	10
['Point(136.6419677 35.0087051)']	10
['Point(139.7679463 35.692767)']	10
['Point(136.9755257 35.1755997)']	10
['Point(129.846458 32.827976)']	10
['Point(130.9337317 34.1711271)']	10
['Point(139.6290312 35.9067102)']	9
['Point(136.6574838 35.4333158)']	9
['Point(139.5569825 36.1754206)']	9
['Point(130.3227599 31.4168733)']	9
['Point(139.7121998 36.0267856)']	9
['Point(135.4580715 34.5435805)']	9
['Point(136.2315365 36.031118)']	9
['Point(139.9239959 36.8062129)']	9
['Point(133.7401624 34.5278135)']	9
['Point(141.9498839 39.6442869)']	9
['Point(130.5930246 33.201191)']	9
['Point(129.6750369 32.9215763)']	9
['Point(132.7273863 33.8415709)']	9
['Point(132.7283802 33.8225127)']	9
['Point(132.3844182 34.3721045)']	9
['Point(130.02421 32.8426277)']	9
['Point(137.1882268 34.9467181)']	9
['Point(130.7535418 32.8482694)']	9
['Point(130.2113464 32.7321302)']	9
['Point(130.96973 33.9473094)']	9
['Point(139.9036941 38.8458511)']	9
['Point(139.9647304 35.7135174)']	9
['Point(130.2105074 33.5646022)']	9
['Point(130.7726649 33.6327558)']	9
['Point(138.8566554 35.1069864)']	9
['Point(141.170805 38.5504263)']	9
['Point(139.6494849 35.9727675)']	8
['Point(140.067069 35.6445893)']	8
['Point(140.5346664 36.3965854)']	8
['Point(140.3988015 38.4736)']	8
['Point(139.6646544 35.81905709999999)']	8
['Point(130.7627325 31.7358698)']	8
['Point(129.9682676 33.4500971)']	8
['Point(130.0946999 33.0968652)']	8
['Point(133.8171478 34.6075268)']	8
['Point(139.3886361 36.1473726)']	8
['Point(136.7511741 35.385969)']	8
['Point(139.7762232 35.7800681)']	8
['Point(139.0988043 36.0708172)']	8
['Point(133.1977459 36.2789097)']	8
['Point(135.5128652 34.4869017)']	8
['Point(134.979063 34.6693589)']	8
['Point(139.6056592 35.9519803)']	8
['Point(129.8778888 32.7503334)']	8
['Point(139.9033705 35.7876179)']	8
['Point(131.1143787 32.9387289)']	8
['Point(134.5722212 34.8331866)']	8
['Point(139.9627043 35.4071326)']	8
['Point(139.2787963 36.1859318)']	8
['Point(141.13815 39.7203557)']	8
['Point(139.7113021 35.6837071)']	8
['Point(139.6704215 35.2829123)']	8
['Point(137.2804764 34.6962171)']	8
['Point(139.7117829 35.5149206)']	8
['Point(142.2151268 27.0960623)']	8
['Point(137.0762474 34.8788017)']	8
['Point(139.6207388 35.1446882)']	8
['Point(136.9180744 35.4921453)']	8
['Point(141.2620458 38.4330154)']	8
['Point(140.298662 38.7574861)']	8
['Point(134.7906399 34.7659515)']	8
['Point(139.5801042 35.58478059999999)']	8
['Point(130.2931962 31.8321617)']	7
['Point(133.3619721 34.4859545)']	7
['Point(140.1510903 36.6598314)']	7
['Point(139.2010568 36.2389843)']	7
['Point(134.9690021 34.9942426)']	7
['Point(143.1960911 42.9239722)']	7
['Point(139.4027683 35.3336185)']	7
['Point(132.7326196 33.8884275)']	7
['Point(135.7150941 34.859282)']	7
['Point(140.4842145 35.6553864)']	7
['Point(135.21206 34.6621412)']	7
['Point(131.6081989 33.2346538)']	7
['Point(139.6097908 36.132313)']	7
['Point(139.9226579 35.70954990000001)']	7
['Point(140.1213618 35.59697240000001)']	7
['Point(136.9121266 35.0427414)']	7
['Point(139.2202278 37.9812255)']	7
['Point(135.4721574 34.5939635)']	7
['Point(133.6692741 34.5481718)']	7
['Point(133.8099335 34.4693573)']	7
['Point(140.2064792 35.7277762)']	7
['Point(140.2578558 35.531377)']	7
['Point(139.9785953 35.6880639)']	7
['Point(140.0776785 35.4879615)']	7
['Point(138.6216999 35.2220957)']	7
['Point(139.2789768 35.3899778)']	7
['Point(130.7849959 33.9208747)']	7
['Point(139.5820566 36.330908)']	7
['Point(139.815146 35.7202019)']	7
['Point(130.3056319 31.8002651)']	7
['Point(139.8002801 36.313294)']	6
['Point(137.8162936 36.7352035)']	6
['Point(130.9612121 33.8854016)']	6
['Point(133.6888858 34.628022)']	6
['Point(139.342672 36.4105658)']	6
['Point(130.7998865 33.868205)']	6
['Point(136.6113011 35.3579319)']	6
['Point(131.7646901 34.0729216)']	6
['Point(133.7976091 34.2895316)']	6
['Point(132.6274799 34.2318862)']	6
['Point(131.3849154 31.60241139999999)']	6
['Point(139.5553302 35.6664505)']	6
['Point(139.4949175 36.2914457)']	6
['Point(139.3819898 36.2229999)']	6
['Point(137.1698897 35.3022716)']	6
['Point(136.960426 35.1442526)']	6
['Point(129.9510695 32.775812)']	6
['Point(139.0911366 37.9341361)']	6
['Point(136.0915959 34.62280730000001)']	6
['Point(140.1138229 37.919914)']	6
['Point(130.850335 33.8863949)']	6
['Point(136.589007 34.837948)']	6
['Point(143.8907183 43.7987008)']	6
['Point(135.6455482 34.5729564)']	6
['Point(140.2859778 35.434099)']	6
['Point(133.3415734 35.43753900000001)']	6
['Point(139.7638423 35.93410739999999)']	6
['Point(141.396111 43.03045300000001)']	6
['Point(130.5381458 31.3640453)']	6
['Point(136.6372362 34.5272088)']	6
['Point(135.5192376 34.6818742)']	6
['Point(133.5984871 33.550147)']	6
['Point(130.2801537 33.4275987)']	6
['Point(140.9975558 37.26553970000001)']	6
['Point(135.5018183 34.530998)']	6
['Point(142.4360185 43.8107633)']	6
['Point(133.3820707 34.4399246)']	6
['Point(135.1987627 34.2610732)']	6
['Point(130.4349005 33.0344876)']	5
['Point(135.5972974 34.4998488)']	5
['Point(138.3366179 34.9856239)']	5
['Point(128.1779451 26.7456488)']	5
['Point(130.0254025 33.19687570000001)']	5
['Point(141.5414423 42.627265)']	5
['Point(131.5312689 33.3784676)']	5
['Point(139.4660197 35.752624)']	5
['Point(136.8627935 35.1696351)']	5
['Point(130.995976 31.98157)']	5
['Point(130.4674218 32.9808242)']	5
['Point(137.1533565 36.6581297)']	5
['Point(130.7597913 33.8615931)']	5
['Point(140.8963204 38.26004229999999)']	5
['Point(135.0609007 34.6287768)']	5
['Point(130.0889357 33.3001304)']	5
['Point(138.190476 36.6500571)']	5
['Point(140.7415295 35.8382409)']	5
['Point(139.4319861 35.6332618)']	5
['Point(139.7316932 36.0754341)']	5
['Point(137.2331301 36.7425277)']	5
['Point(131.1959413 33.5921353)']	5
['Point(133.9630843 34.3021092)']	5
['Point(127.8197995 26.3478034)']	5
['Point(139.7355846 35.6422585)']	5
['Point(141.1272191 38.9358415)']	5
['Point(130.2527462 33.5854231)']	5
['Point(139.4493025 35.859352)']	5
['Point(135.3091548 34.3987719)']	5
['Point(140.1671688 36.0427672)']	5
['Point(140.31192 35.962133)']	5
['Point(140.0772685 35.8623423)']	5
['Point(140.0345225 38.1106376)']	5
['Point(136.9489741 37.0500257)']	5
['Point(132.4234875 34.3919777)']	5
['Point(130.6939898 33.89368080000001)']	5
['Point(132.8538309 34.7948277)']	5
['Point(130.7589282 32.2064635)']	5
['Point(139.395017 36.163357)']	5
['Point(137.391511 34.7692439)']	5
['Point(139.5712889 35.85271520000001)']	5
['Point(140.5728139 40.2737896)']	5
['Point(135.287748 34.2434908)']	5
['Point(139.7677638 36.1765147)']	5
['Point(140.1241332 35.5356071)']	5
['Point(135.5113011 34.604784)']	5
['Point(140.3118002 35.6729414)']	5
['Point(130.4385813 33.6719413)']	5
['Point(139.1522272 35.2644846)']	5
['Point(136.6669713 35.0221396)']	5
['Point(139.7262368 35.7418787)']	5
['Point(134.6595313 34.7887543)']	5
['Point(132.9030429 34.3410529)']	5
['Point(137.1621075 35.1551647)']	5
['Point(131.8703977 34.0150314)']	5
['Point(138.9076905 35.1794563)']	5
['Point(137.0794988 35.0166319)']	5
['Point(137.7864167 34.7309131)']	5
['Point(139.9635447 35.9015724)']	5
['Point(135.6009567 34.3117943)']	5
['Point(136.8080322 35.3155185)']	5
['Point(134.6441278 34.8610095)']	5
['Point(139.7060151 35.2266534)']	5
['Point(134.86795 34.7153597)']	5
['Point(137.6879986 35.8390986)']	5
['Point(139.6198683 35.719092)']	5
['Point(138.6861088 35.1845488)']	5
['Point(135.7485527 35.00380579999999)']	5
['Point(137.8508728 34.7171835)']	5
['Point(135.1380815 34.2477906)']	5
['Point(137.9552219 36.2304235)']	5
['Point(130.7722296 32.7721724)']	4
['Point(138.4615629 36.2295551)']	4
['Point(139.6317448 35.3182278)']	4
['Point(140.1797728 35.4983318)']	4
['Point(140.2369586 36.3857574)']	4
['Point(139.7303562 36.3813923)']	4
['Point(136.8880309 35.1033076)']	4
['Point(135.4127441 34.7250871)']	4
['Point(135.7491371 35.4982926)']	4
['Point(138.8275195 36.5786787)']	4
['Point(133.763659 34.8346147)']	4
['Point(135.7040816 34.9469578)']	4
['Point(132.5095822 34.5185624)']	4
['Point(130.3755655 33.3045177)']	4
['Point(134.6285158 34.8051865)']	4
['Point(135.5430329 34.6971595)']	4
['Point(127.9876849 26.593427)']	4
['Point(130.4105582 33.6051041)']	4
['Point(138.861469 37.4703078)']	4
['Point(140.0160722 35.4222118)']	4
['Point(134.9988343 34.7215534)']	4
['Point(135.366139 34.4357717)']	4
['Point(140.284938 36.2034416)']	4
['Point(130.9805349 33.77587159999999)']	4
['Point(137.0996556 36.7002692)']	4
['Point(135.5113913 34.5570586)']	4
['Point(136.9252776 35.1095832)']	4
['Point(136.9632992 35.0140404)']	4
['Point(139.750635 35.7977241)']	4
['Point(135.790301 34.509211)']	4
['Point(139.852887 35.3218906)']	4
['Point(134.8776041 34.743471)']	4
['Point(130.6118229 32.5174703)']	4
['Point(130.5006302 33.510286)']	4
['Point(134.1197927 34.3256394)']	4
['Point(139.6623882 36.0656055)']	4
['Point(132.7508999 35.3462243)']	4
['Point(135.7693154 34.82309250000001)']	4
['Point(136.215278 34.825904)']	4
['Point(134.6827798 34.8351058)']	4
['Point(135.6849198 34.8938379)']	4
['Point(134.2361504 35.5037675)']	4
['Point(135.5672092 34.4387959)']	4
['Point(141.1405021 39.7817034)']	4
['Point(135.0730999 35.6262461)']	4
['Point(134.3650327 33.9737051)']	4
['Point(138.8939601 36.25898610000001)']	4
['Point(140.0934838 36.4673588)']	4
['Point(139.8141856 36.0477601)']	4
['Point(135.4740101 34.6407367)']	4
['Point(140.2657828 35.1799832)']	4
['Point(129.9593119 33.4542386)']	4
['Point(139.8257782 35.7697167)']	4
['Point(134.9132896 34.7485875)']	4
['Point(139.9409774 36.5674799)']	4
['Point(139.5957727 35.6519663)']	4
['Point(129.7157996 33.1804356)']	4
['Point(139.4168038 35.403358)']	4
['Point(135.768125 35.0116574)']	4
['Point(136.7803512 35.2482443)']	4
['Point(133.9352329 34.6067072)']	4
['Point(135.0612393 34.6373543)']	4
['Point(136.9582211 35.2354414)']	4
['Point(131.3962263 34.4086489)']	4
['Point(140.0499266 39.3839601)']	4
['Point(131.5187752 32.1296366)']	4
['Point(140.1205528 35.6348139)']	4
['Point(138.5217943 35.0009337)']	4
['Point(139.3223763 35.5286217)']	4
['Point(140.3798435 35.348911)']	4
['Point(139.7905143 35.839652)']	4
['Point(139.7292786 35.5209026)']	4
['Point(138.1871296 36.5975303)']	4
['Point(136.6061372 36.5526505)']	4
['Point(138.7157909 35.17063479999999)']	4
['Point(139.5706101 35.3867642)']	4
['Point(132.9051352 32.98001720000001)']	4
['Point(130.601994 32.507843)']	4
['Point(141.4156654 43.0691627)']	4
['Point(140.2773842 38.3907689)']	4
['Point(139.5152296 35.539608)']	4
['Point(135.1803157 34.1855097)']	4
['Point(139.7019868 35.9506516)']	4
['Point(131.8512675 34.6778687)']	3
['Point(130.4989564 33.373168)']	3
['Point(138.3802631 34.9701157)']	3
['Point(139.613017 35.6660458)']	3
['Point(136.9072677 35.1969562)']	3
['Point(136.0929559 33.8919062)']	3
['Point(139.7054233 35.7609043)']	3
['Point(139.4078149 35.521846)']	3
['Point(139.6791349 35.6232078)']	3
['Point(134.5889833 34.7891826)']	3
['Point(138.9452334 34.6795476)']	3
['Point(131.4262338 34.1481911)']	3
['Point(140.368981 35.5552469)']	3
['Point(135.8083818 34.7959545)']	3
['Point(135.4092159 34.8133456)']	3
['Point(139.4106122 36.0530326)']	3
['Point(135.1699209 34.6569687)']	3
['Point(133.7536465 34.2725045)']	3
['Point(141.3445286 43.0409769)']	3
['Point(134.8237373 35.539756)']	3
['Point(140.0036082 35.4496582)']	3
['Point(139.3967361 35.8313321)']	3
['Point(137.5064734 34.91175339999999)']	3
['Point(136.8419735 35.1061208)']	3
['Point(135.561448 34.7160209)']	3
['Point(135.2161589 34.848449)']	3
['Point(134.8201981 35.544535)']	3
['Point(134.8883981 34.6986724)']	3
['Point(139.8270664 38.7393017)']	3
['Point(134.6139682 34.1725821)']	3
['Point(139.5521867 35.7820779)']	3
['Point(141.1453408 39.6637187)']	3
['Point(141.3532777 43.06225480000001).1']	3
['Point(132.0706429 34.8978256)']	3
['Point(139.8502469 39.8900409)']	3
['Point(139.0432674 36.64710669999999)']	3
['Point(135.7890943 34.85319339999999)']	3
['Point(134.842399 34.7573094)']	3
['Point(131.2503009 33.955584)']	3
['Point(140.8680692 38.1114753)']	3
['Point(131.1802202 33.9743641)']	3
['Point(135.7362941 34.889103)']	3
['Point(139.4097976 35.8056126)']	3
['Point(134.0086808 35.07108789999999)']	3
['Point(141.3483898 43.0843826)']	3
['Point(139.614909 35.7937349)']	3
['Point(139.3996248 35.93095539999999)']	3
['Point(140.3406186 38.2702593)']	3
['Point(129.8604545 32.7561519)']	3
['Point(140.1395164 35.7957276)']	3
['Point(136.0392195 35.4085099)']	3
['Point(132.4696959 34.3809669)']	3
['Point(139.7314741 35.8535759)']	3
['Point(139.4975649 35.5914051)']	3
['Point(136.8127001 35.1404408)']	3
['Point(139.477549 35.6689308)']	3
['Point(135.4592882 34.4462013)']	3
['Point(135.6150306 34.8372014)']	3
['Point(140.8892424 38.2189391)']	3
['Point(130.3597423 33.5840497)']	3
['Point(133.7758944 34.6007931)']	3
['Point(140.0136724 36.4403673)']	3
['Point(137.7915988 34.7918944)']	3
['Point(130.3518793 32.088342)']	3
['Point(139.7537719 35.6940309)']	3
['Point(140.3160787 38.2119309)']	3
['Point(136.9137329 35.076772)']	3
['Point(137.0866005 35.2222888)']	3
['Point(139.2565095 35.5864859)']	3
['Point(135.9521406 35.015314)']	3
['Point(130.8084429 32.6529167)']	3
['Point(139.664222 35.7653547)']	3
['Point(136.4801737 34.7448059)']	3
['Point(136.6008578 36.5464656)']	3
['Point(140.8255983 35.7286623)']	3
['Point(139.9012134 35.6552406)']	3
['Point(139.8816085 35.0184814)']	3
['Point(131.8107246 34.0561592)']	3
['Point(139.521002 35.7797407)']	3
['Point(133.8443247 35.43944500000001)']	3
['Point(138.2712184 34.8764267)']	3
['Point(137.6689744 34.7270705)']	3
['Point(140.5167529 36.1595964)']	3
['Point(135.516357 34.8128173)']	3
['Point(139.3817322 36.2909131)']	2
['Point(130.8129958 32.9789312)']	2
['Point(132.2165637 34.1698473)']	2
['Point(132.7622654 33.82088)']	2
['Point(139.5317782 36.2499123)']	2
['Point(130.5076265 32.3449429)']	2
['Point(130.9395423 33.8302551)']	2
['Point(136.4525238 34.8413247)']	2
['Point(140.8389242 38.2964508)']	2
['Point(139.7276703 35.9545853)']	2
['Point(139.707651 35.7538045)']	2
['Point(139.4869977 35.9278059)']	2
['Point(133.786488 34.228752)']	2
['Point(139.0159176 37.7645821)']	2
['Point(136.1840498 35.9701608)']	2
['Point(135.4104432 34.7935224)']	2
['Point(140.3622751 38.2693603)']	2
['Point(135.6231519 34.7924294)']	2
['Point(133.3624239 34.4859845)']	2
['Point(140.002113 35.8406241)']	2
['Point(133.7985432 34.0281195)']	2
['Point(135.6970648 34.97272299999999)']	2
['Point(138.173771 36.6356949)']	2
['Point(138.9338621 35.6081699)']	2
['Point(140.6501965 36.6012537)']	2
['Point(135.6284685 34.7119851)']	2
['Point(136.923761 35.0850386)']	2
['Point(140.9109735 38.2672734)']	2
['Point(135.7329103 34.9386385)']	2
['Point(139.5216362 36.05981939999999)']	2
['Point(139.7456856 35.9723261)']	2
['Point(136.5408246 34.5619693)']	2
['Point(133.7489712 34.6705868)']	2
['Point(136.8839871 35.2045697)']	2
['Point(140.8931114 36.9633773)']	2
['Point(141.5709194 38.902746)']	2
['Point(134.4870301 34.8197588)']	2
['Point(132.2133117 34.1454996)']	2
['Point(131.5941239 33.2370792)']	2
['Point(140.0978705 35.6534982)']	2
['Point(130.4010097 33.5909924)']	2
['Point(135.763971 34.745738)']	2
['Point(130.737949 33.8252769)']	2
['Point(139.5958234 35.9131412)']	2
['Point(138.4232742 38.2340537)']	2
['Point(135.5639847 34.5294692)']	2
['Point(131.580992 32.97569)']	2
['Point(133.6106447 34.791041)']	2
['Point(139.9023381 35.3316012)']	2
['Point(130.3165995 33.5738695)']	2
['Point(139.3267764 35.7386543)']	2
['Point(140.0415732 35.7294164)']	2
['Point(139.9035901 35.8570293)']	2
['Point(131.6791021 32.575523)']	2
['Point(140.6956611 41.83442470000001)']	2
['Point(139.4321945 35.6821067)']	2
['Point(131.305506 32.7057957)']	2
['Point(139.5385007 35.7110151)']	2
['Point(139.7346645 35.7194287)']	2
['Point(139.3731743 35.5714754)']	2
['Point(141.2081563 38.691779)']	2
['Point(131.8765037 33.2470397)']	2
['Point(136.603013 36.598011)']	2
['Point(140.8914668 38.1708702)']	2
['Point(139.7357443 35.7666518)']	2
['Point(134.7049696 34.78538020000001)']	2
['Point(131.2178404 33.9941497)']	2
['Point(139.793248 35.7292203)']	2
['Point(136.8204406 34.3290349)']	2
['Point(131.1305023 33.6123245)']	2
['Point(139.2752717 35.7906682)']	2
['Point(135.2424489 35.3024841)']	2
['Point(139.6114949 35.4653692)']	2
['Point(136.4613455 36.4081689)']	2
['Point(139.745005 36.5669749)']	2
['Point(139.3254848 35.9619793)']	2
['Point(139.5597075 36.0854272)']	2
['Point(136.9371018 35.069614)']	2
['Point(139.8356927 35.6967785)']	2
['Point(136.68265 35.5774358)']	2
['Point(139.7113021 35.6837071).1']	2
['Point(139.426854 35.91932389999999)']	2
['Point(138.0174331 34.7810373)']	2
['Point(135.0986062 34.6935289)']	2
['Point(129.7798616 33.1447725)']	2
['Point(139.8841693 35.8422674)']	2
['Point(136.4892712 34.6776106)']	2
['Point(136.2048768 35.1058559)']	2
['Point(134.4951111 33.8573215)']	2
['Point(136.6488859 36.5278205)']	2
['Point(134.5433514 34.8577824)']	2
['Point(139.9253573 35.3858445)']	2
['Point(135.2659601 34.6882591)']	2
['Point(132.9005304 35.3088037)']	2
['Point(139.1157538 35.3107433)']	2
['Point(139.4758402 36.1391874)']	2
['Point(139.5216362 35.7514113)']	2
['Point(135.7783702 34.5628646)']	2
['Point(138.5969257 35.1180803)']	2
['Point(139.5529825 35.7247401)']	2
['Point(138.4953278 35.6050435)']	2
['Point(131.1300697 32.1919477)']	2
['Point(139.3678037 35.4666052)']	2
['Point(136.9570098 37.2953024)']	2
['Point(139.5150547 35.6024229)']	2
['Point(135.5974452 34.574123)']	2
['Point(133.274771 33.3876741)']	2
['Point(135.960524 35.0122876)']	2
['Point(137.0520777 35.178353)']	2
